CountryID,Country,ProductID,Total Products Sold
6,Poland,3,49
6,Poland,1,15
6,Poland,2,46
6,Poland,5,55
6,Poland,5,50
6,Poland,5,16
6,Poland,1,57
6,Poland,4,92
6,Poland,5,66
6,Poland,1,73
6,Poland,1,65
6,Poland,5,39
6,Poland,1,67
6,Poland,4,23
6,Poland,4,12
6,Poland,4,35
6,Poland,5,13
6,Poland,5,30
6,Poland,5,23
6,Poland,1,18
6,Poland,1,73
6,Poland,2,45
6,Poland,5,53
6,Poland,3,59
6,Poland,1,52
6,Poland,4,83
6,Poland,5,64
6,Poland,5,63
6,Poland,5,72
6,Poland,5,55
6,Poland,4,69
6,Poland,4,48
6,Poland,5,72
6,Poland,4,51
6,Poland,4,78
6,Poland,5,85
6,Poland,4,64
6,Poland,1,80
6,Poland,5,35
6,Poland,4,41
6,Poland,4,46
6,Poland,2,63
6,Poland,1,96
6,Poland,1,25
6,Poland,4,51
6,Poland,2,54
6,Poland,5,68
6,Poland,5,97
6,Poland,3,73
6,Poland,5,51
6,Poland,4,40
6,Poland,2,78
6,Poland,5,34
6,Poland,5,83
6,Poland,5,100
6,Poland,4,73
6,Poland,2,10
6,Poland,3,96
6,Poland,5,83
6,Poland,5,12
6,Poland,5,52
6,Poland,1,74
6,Poland,4,89
6,Poland,2,13
6,Poland,3,73
6,Poland,3,26
6,Poland,2,90
6,Poland,4,69
6,Poland,5,57
6,Poland,4,52
6,Poland,3,90
6,Poland,5,58
6,Poland,5,44
6,Poland,3,20
6,Poland,5,17
6,Poland,4,44
6,Poland,5,80
6,Poland,5,11
6,Poland,2,92
6,Poland,1,35
6,Poland,5,43
6,Poland,4,57
6,Poland,2,86
6,Poland,5,91
6,Poland,4,91
6,Poland,4,64
6,Poland,5,45
6,Poland,4,54
6,Poland,5,82
6,Poland,5,87
6,Poland,2,11
6,Poland,5,100
6,Poland,5,53
6,Poland,4,72
6,Poland,5,76
6,Poland,2,98
6,Poland,1,63
6,Poland,1,87
6,Poland,4,80
6,Poland,1,89
6,Poland,2,38
6,Poland,5,26
6,Poland,5,81
6,Poland,5,94
6,Poland,5,55
6,Poland,5,82
6,Poland,4,35
6,Poland,4,68
6,Poland,5,23
6,Poland,3,37
6,Poland,1,77
6,Poland,5,46
6,Poland,5,75
6,Poland,1,80
6,Poland,4,97
6,Poland,3,28
6,Poland,5,23
6,Poland,3,85
6,Poland,1,64
6,Poland,5,64
6,Poland,2,68
6,Poland,5,38
6,Poland,5,25
6,Poland,4,28
6,Poland,4,83
6,Poland,1,19
6,Poland,4,10
6,Poland,5,38
6,Poland,5,34
6,Poland,5,90
6,Poland,2,16
6,Poland,1,65
6,Poland,4,83
6,Poland,4,87
6,Poland,1,33
6,Poland,4,85
6,Poland,3,67
6,Poland,4,95
6,Poland,5,90
6,Poland,1,71
6,Poland,5,27
6,Poland,2,83
6,Poland,5,53
6,Poland,1,90
6,Poland,5,58
6,Poland,4,51
6,Poland,5,55
6,Poland,4,42
6,Poland,4,13
6,Poland,4,58
6,Poland,4,18
6,Poland,4,31
6,Poland,3,70
6,Poland,4,56
6,Poland,5,34
6,Poland,5,100
6,Poland,4,10
6,Poland,3,30
6,Poland,5,56
6,Poland,5,97
6,Poland,5,36
6,Poland,4,72
6,Poland,5,14
6,Poland,5,77
6,Poland,5,67
6,Poland,2,66
6,Poland,5,77
6,Poland,2,44
6,Poland,5,29
6,Poland,5,75
6,Poland,3,22
6,Poland,2,66
6,Poland,3,63
6,Poland,2,87
6,Poland,5,95
6,Poland,1,96
6,Poland,5,96
6,Poland,5,86
6,Poland,1,19
6,Poland,1,51
6,Poland,1,32
6,Poland,2,73
6,Poland,5,95
6,Poland,1,14
6,Poland,3,51
6,Poland,4,66
6,Poland,5,52
6,Poland,4,35
6,Poland,5,75
6,Poland,5,22
6,Poland,5,55
6,Poland,1,81
6,Poland,4,32
6,Poland,2,92
6,Poland,5,22
6,Poland,5,88
6,Poland,2,46
6,Poland,5,74
6,Poland,1,90
6,Poland,4,56
6,Poland,5,99
6,Poland,1,44
6,Poland,5,21
6,Poland,5,48
6,Poland,2,89
6,Poland,4,93
6,Poland,5,80
6,Poland,2,15
6,Poland,5,37
6,Poland,5,86
6,Poland,2,52
6,Poland,4,77
6,Poland,5,85
6,Poland,4,84
6,Poland,4,25
6,Poland,4,47
6,Poland,5,73
6,Poland,5,56
6,Poland,4,69
6,Poland,5,46
6,Poland,5,47
6,Poland,1,33
6,Poland,5,39
6,Poland,4,94
6,Poland,5,51
6,Poland,4,60
6,Poland,1,32
6,Poland,5,96
6,Poland,4,97
6,Poland,5,10
6,Poland,5,85
6,Poland,4,49
6,Poland,5,70
6,Poland,4,93
6,Poland,5,15
6,Poland,5,100
6,Poland,4,30
6,Poland,5,15
6,Poland,3,37
6,Poland,5,100
6,Poland,4,54
6,Poland,1,21
6,Poland,4,56
6,Poland,4,34
6,Poland,3,82
6,Poland,1,41
6,Poland,4,74
6,Poland,5,59
6,Poland,3,66
6,Poland,2,43
6,Poland,2,36
6,Poland,5,70
6,Poland,5,35
6,Poland,2,48
6,Poland,5,97
6,Poland,1,91
6,Poland,2,100
6,Poland,4,100
6,Poland,2,71
6,Poland,4,18
6,Poland,4,35
6,Poland,3,23
6,Poland,5,32
6,Poland,1,74
6,Poland,4,53
6,Poland,5,93
6,Poland,2,97
6,Poland,5,68
6,Poland,4,71
6,Poland,1,15
6,Poland,2,58
6,Poland,3,86
6,Poland,2,23
6,Poland,1,57
6,Poland,5,74
6,Poland,4,99
6,Poland,4,95
6,Poland,5,85
6,Poland,4,82
6,Poland,4,20
6,Poland,5,17
6,Poland,5,31
6,Poland,5,32
6,Poland,5,23
6,Poland,5,44
6,Poland,1,34
6,Poland,4,79
6,Poland,1,53
6,Poland,2,88
6,Poland,1,49
6,Poland,4,66
6,Poland,5,45
6,Poland,1,15
6,Poland,4,42
6,Poland,5,98
6,Poland,5,74
6,Poland,5,42
6,Poland,4,38
6,Poland,2,49
6,Poland,5,62
6,Poland,4,64
6,Poland,2,98
6,Poland,1,23
6,Poland,4,99
6,Poland,1,49
6,Poland,5,15
6,Poland,1,18
6,Poland,4,63
6,Poland,4,52
6,Poland,4,26
6,Poland,4,78
6,Poland,1,24
6,Poland,1,20
6,Poland,4,44
6,Poland,5,36
6,Poland,3,47
6,Poland,3,50
6,Poland,3,59
6,Poland,5,95
6,Poland,4,49
6,Poland,4,84
6,Poland,5,13
6,Poland,5,43
6,Poland,5,23
6,Poland,5,30
6,Poland,2,37
6,Poland,4,35
6,Poland,2,99
6,Poland,4,29
6,Poland,5,28
6,Poland,5,29
6,Poland,5,38
6,Poland,4,94
6,Poland,5,71
6,Poland,5,85
6,Poland,5,82
6,Poland,4,66
6,Poland,5,26
6,Poland,5,28
6,Poland,5,48
6,Poland,1,57
6,Poland,3,94
6,Poland,1,80
6,Poland,5,55
6,Poland,2,28
6,Poland,4,13
6,Poland,5,45
6,Poland,4,26
6,Poland,4,97
6,Poland,2,51
6,Poland,4,41
6,Poland,5,28
6,Poland,5,31
6,Poland,5,76
6,Poland,1,62
6,Poland,4,37
6,Poland,4,65
6,Poland,1,37
6,Poland,5,94
6,Poland,4,47
6,Poland,5,64
6,Poland,5,95
6,Poland,5,65
6,Poland,5,71
6,Poland,4,25
6,Poland,5,80
6,Poland,4,78
6,Poland,4,92
6,Poland,5,69
6,Poland,4,86
6,Poland,2,49
6,Poland,5,52
6,Poland,5,79
6,Poland,5,38
6,Poland,4,13
6,Poland,3,52
6,Poland,4,55
6,Poland,5,18
6,Poland,4,24
6,Poland,5,74
6,Poland,5,86
6,Poland,4,100
6,Poland,4,42
6,Poland,5,86
6,Poland,3,91
6,Poland,5,70
6,Poland,3,51
6,Poland,5,100
6,Poland,5,84
6,Poland,5,65
6,Poland,3,81
6,Poland,5,39
6,Poland,2,22
6,Poland,3,92
6,Poland,4,65
6,Poland,5,77
6,Poland,5,81
6,Poland,5,35
7,Finland,2,71
7,Finland,3,68
7,Finland,5,39
7,Finland,5,78
7,Finland,4,33
7,Finland,4,10
7,Finland,2,62
7,Finland,1,46
7,Finland,4,30
7,Finland,5,37
7,Finland,3,11
7,Finland,4,99
7,Finland,5,44
7,Finland,1,42
7,Finland,4,99
7,Finland,3,35
7,Finland,5,30
7,Finland,5,30
7,Finland,5,54
7,Finland,5,19
7,Finland,2,15
7,Finland,4,29
7,Finland,1,94
7,Finland,5,11
7,Finland,1,95
7,Finland,4,51
7,Finland,3,21
7,Finland,1,80
7,Finland,1,16
7,Finland,5,11
7,Finland,5,49
7,Finland,1,39
7,Finland,1,20
7,Finland,4,73
7,Finland,5,54
7,Finland,5,16
7,Finland,1,47
7,Finland,4,94
7,Finland,2,46
7,Finland,1,37
7,Finland,2,15
7,Finland,5,30
7,Finland,5,18
7,Finland,5,83
7,Finland,3,51
7,Finland,5,19
7,Finland,5,38
7,Finland,4,69
7,Finland,3,82
7,Finland,1,47
7,Finland,4,39
7,Finland,2,59
7,Finland,4,92
7,Finland,5,79
7,Finland,1,13
7,Finland,3,80
7,Finland,2,65
7,Finland,5,39
7,Finland,2,43
7,Finland,5,83
7,Finland,5,62
7,Finland,5,71
7,Finland,5,42
7,Finland,3,65
7,Finland,5,16
7,Finland,5,20
7,Finland,4,96
7,Finland,3,18
7,Finland,5,11
7,Finland,4,11
7,Finland,5,78
7,Finland,5,94
7,Finland,5,31
7,Finland,4,47
7,Finland,4,12
7,Finland,1,21
7,Finland,4,24
7,Finland,5,29
7,Finland,4,45
7,Finland,5,21
7,Finland,1,73
7,Finland,5,93
7,Finland,5,59
7,Finland,5,16
7,Finland,1,89
7,Finland,5,15
7,Finland,4,24
7,Finland,2,24
7,Finland,1,79
7,Finland,4,23
7,Finland,1,92
7,Finland,4,69
7,Finland,1,20
7,Finland,4,97
7,Finland,1,76
7,Finland,4,67
7,Finland,4,20
7,Finland,5,65
7,Finland,4,69
7,Finland,5,38
7,Finland,1,80
7,Finland,4,18
7,Finland,1,83
7,Finland,1,58
7,Finland,5,92
7,Finland,5,75
7,Finland,4,77
7,Finland,3,65
7,Finland,5,42
7,Finland,5,90
7,Finland,3,19
7,Finland,2,79
7,Finland,4,54
7,Finland,4,20
7,Finland,4,91
7,Finland,3,98
7,Finland,3,51
7,Finland,5,59
7,Finland,5,76
7,Finland,5,84
7,Finland,4,34
7,Finland,5,67
7,Finland,3,80
7,Finland,5,39
7,Finland,5,20
7,Finland,1,53
7,Finland,1,71
7,Finland,1,86
7,Finland,1,43
7,Finland,2,90
7,Finland,3,42
7,Finland,5,30
7,Finland,4,78
7,Finland,4,15
7,Finland,5,25
7,Finland,5,67
7,Finland,4,10
7,Finland,3,51
7,Finland,5,31
7,Finland,1,39
7,Finland,5,41
7,Finland,4,93
7,Finland,5,58
7,Finland,2,57
7,Finland,5,20
7,Finland,3,21
7,Finland,4,71
7,Finland,4,79
7,Finland,4,49
7,Finland,5,44
7,Finland,4,51
7,Finland,4,68
7,Finland,3,96
7,Finland,5,45
7,Finland,1,36
7,Finland,5,78
7,Finland,5,55
7,Finland,4,78
7,Finland,4,74
7,Finland,4,70
7,Finland,4,29
7,Finland,5,91
7,Finland,5,99
7,Finland,1,41
7,Finland,5,63
7,Finland,5,68
7,Finland,5,45
7,Finland,4,59
7,Finland,2,81
7,Finland,3,29
7,Finland,2,66
7,Finland,5,38
7,Finland,1,69
7,Finland,5,67
7,Finland,5,81
7,Finland,5,94
7,Finland,5,67
7,Finland,4,13
7,Finland,5,42
7,Finland,1,49
7,Finland,5,81
7,Finland,5,18
7,Finland,4,72
7,Finland,1,68
7,Finland,5,30
7,Finland,4,92
7,Finland,5,18
7,Finland,2,54
7,Finland,3,33
7,Finland,4,40
7,Finland,5,42
7,Finland,4,25
7,Finland,5,89
7,Finland,1,83
7,Finland,1,11
7,Finland,5,55
7,Finland,3,25
7,Finland,5,85
7,Finland,1,25
7,Finland,3,52
7,Finland,3,10
7,Finland,5,69
7,Finland,3,36
7,Finland,2,30
7,Finland,2,62
7,Finland,1,22
7,Finland,5,10
7,Finland,3,86
7,Finland,4,82
7,Finland,1,53
7,Finland,5,15
7,Finland,4,51
7,Finland,5,66
7,Finland,5,69
7,Finland,5,98
7,Finland,5,95
7,Finland,5,27
7,Finland,4,12
7,Finland,1,54
7,Finland,3,63
7,Finland,2,22
7,Finland,5,84
7,Finland,4,48
7,Finland,5,34
7,Finland,5,35
7,Finland,2,98
7,Finland,4,66
7,Finland,4,73
7,Finland,4,64
7,Finland,1,30
7,Finland,1,94
7,Finland,5,65
7,Finland,1,32
7,Finland,1,96
7,Finland,1,83
7,Finland,1,41
7,Finland,4,40
7,Finland,4,54
7,Finland,1,82
7,Finland,5,71
7,Finland,3,15
7,Finland,5,29
7,Finland,5,33
7,Finland,4,44
7,Finland,5,12
7,Finland,4,13
7,Finland,5,41
7,Finland,4,16
7,Finland,4,23
7,Finland,3,37
7,Finland,3,73
7,Finland,5,82
7,Finland,3,47
7,Finland,4,14
7,Finland,4,81
7,Finland,4,41
7,Finland,1,74
7,Finland,2,23
7,Finland,1,87
7,Finland,5,91
7,Finland,4,22
7,Finland,2,10
7,Finland,2,32
7,Finland,4,66
7,Finland,3,63
7,Finland,4,22
7,Finland,4,34
7,Finland,1,12
7,Finland,4,85
7,Finland,5,25
7,Finland,5,46
7,Finland,2,29
7,Finland,3,40
7,Finland,1,19
7,Finland,2,71
7,Finland,5,12
7,Finland,5,74
7,Finland,1,26
7,Finland,4,29
7,Finland,4,38
7,Finland,5,55
7,Finland,2,42
7,Finland,5,81
7,Finland,1,78
7,Finland,5,21
7,Finland,2,20
7,Finland,5,82
7,Finland,3,63
7,Finland,3,23
7,Finland,5,80
7,Finland,5,68
7,Finland,5,44
7,Finland,4,83
7,Finland,5,74
7,Finland,4,52
7,Finland,1,68
7,Finland,5,81
7,Finland,5,36
7,Finland,5,93
7,Finland,5,75
7,Finland,5,85
7,Finland,5,68
7,Finland,4,32
7,Finland,4,13
7,Finland,1,84
7,Finland,1,64
7,Finland,4,16
7,Finland,5,96
7,Finland,3,30
7,Finland,4,46
7,Finland,5,56
7,Finland,5,76
7,Finland,4,43
7,Finland,2,74
7,Finland,3,29
7,Finland,3,27
7,Finland,3,44
7,Finland,5,93
7,Finland,5,58
7,Finland,4,66
7,Finland,2,27
7,Finland,5,64
7,Finland,4,96
7,Finland,5,75
7,Finland,5,36
7,Finland,5,93
7,Finland,3,96
7,Finland,5,100
7,Finland,3,20
7,Finland,5,13
7,Finland,3,66
7,Finland,5,73
7,Finland,3,78
7,Finland,5,49
7,Finland,1,24
7,Finland,5,59
7,Finland,5,64
7,Finland,4,82
7,Finland,4,33
7,Finland,4,84
7,Finland,3,65
7,Finland,3,77
7,Finland,5,31
7,Finland,5,74
7,Finland,5,16
7,Finland,5,85
7,Finland,5,87
7,Finland,1,26
7,Finland,1,59
7,Finland,5,82
7,Finland,2,47
7,Finland,5,35
7,Finland,3,86
7,Finland,4,99
7,Finland,5,36
7,Finland,5,66
7,Finland,4,10
7,Finland,4,19
7,Finland,2,24
7,Finland,5,86
7,Finland,1,96
7,Finland,4,20
7,Finland,2,59
7,Finland,1,70
7,Finland,5,12
7,Finland,3,38
7,Finland,5,61
7,Finland,4,100
7,Finland,2,75
7,Finland,5,24
7,Finland,1,47
7,Finland,5,17
7,Finland,5,64
7,Finland,5,79
7,Finland,4,71
7,Finland,3,12
7,Finland,5,79
7,Finland,5,90
7,Finland,4,66
7,Finland,3,13
7,Finland,5,55
7,Finland,4,51
7,Finland,5,38
7,Finland,5,81
7,Finland,5,44
7,Finland,5,20
7,Finland,2,68
7,Finland,3,15
7,Finland,5,57
7,Finland,2,37
7,Finland,1,76
7,Finland,3,23
7,Finland,4,80
7,Finland,3,25
7,Finland,4,48
7,Finland,1,52
7,Finland,4,60
7,Finland,5,27
7,Finland,4,59
7,Finland,4,77
7,Finland,3,59
7,Finland,2,36
7,Finland,5,61
7,Finland,4,96
7,Finland,1,32
7,Finland,5,16
7,Finland,3,81
7,Finland,2,24
7,Finland,4,66
7,Finland,5,56
7,Finland,4,47
7,Finland,4,63
7,Finland,5,87
7,Finland,1,88
7,Finland,3,43
7,Finland,5,58
7,Finland,5,67
7,Finland,5,40
7,Finland,5,99
7,Finland,1,63
7,Finland,4,26
7,Finland,4,37
7,Finland,4,11
7,Finland,1,47
7,Finland,2,33
7,Finland,3,53
7,Finland,2,30
7,Finland,5,10
7,Finland,5,32
7,Finland,2,88
7,Finland,5,52
7,Finland,5,23
7,Finland,2,20
7,Finland,4,27
7,Finland,5,26
7,Finland,4,53
7,Finland,5,30
7,Finland,5,39
7,Finland,1,99
7,Finland,4,99
7,Finland,1,28
7,Finland,1,82
7,Finland,4,18
7,Finland,1,100
7,Finland,4,36
7,Finland,2,41
7,Finland,4,69
7,Finland,4,75
7,Finland,1,91
7,Finland,5,36
7,Finland,4,64
7,Finland,4,36
7,Finland,4,80
7,Finland,1,38
7,Finland,5,93
7,Finland,3,25
7,Finland,1,83
7,Finland,4,44
7,Finland,5,85
7,Finland,2,53
7,Finland,2,35
7,Finland,3,79
7,Finland,2,75
7,Finland,4,82
7,Finland,5,68
7,Finland,5,82
7,Finland,4,96
7,Finland,5,93
7,Finland,5,65
7,Finland,4,29
7,Finland,3,97
7,Finland,1,55
7,Finland,5,65
7,Finland,5,18
7,Finland,5,65
7,Finland,1,64
7,Finland,2,21
7,Finland,2,98
7,Finland,3,25
7,Finland,3,55
7,Finland,5,88
7,Finland,4,13
7,Finland,2,52
7,Finland,5,55
7,Finland,3,19
7,Finland,4,85
7,Finland,4,39
7,Finland,5,77
7,Finland,4,18
7,Finland,1,49
7,Finland,3,63
7,Finland,5,62
7,Finland,4,70
7,Finland,5,87
7,Finland,5,79
7,Finland,5,100
7,Finland,5,85
7,Finland,4,79
7,Finland,1,13
7,Finland,4,75
7,Finland,4,24
7,Finland,1,22
7,Finland,4,17
7,Finland,5,15
7,Finland,4,25
7,Finland,5,72
7,Finland,5,91
7,Finland,5,85
7,Finland,1,92
7,Finland,4,57
7,Finland,1,31
7,Finland,4,100
7,Finland,3,72
7,Finland,5,19
7,Finland,5,96
7,Finland,4,60
7,Finland,5,87
7,Finland,4,59
7,Finland,5,40
7,Finland,1,56
7,Finland,4,90
7,Finland,3,69
7,Finland,5,29
7,Finland,5,40
7,Finland,4,21
7,Finland,4,45
7,Finland,1,93
7,Finland,5,50
7,Finland,1,53
7,Finland,4,53
7,Finland,5,84
7,Finland,1,86
7,Finland,1,43
7,Finland,5,27
7,Finland,3,56
7,Finland,4,24
7,Finland,4,98
7,Finland,4,82
7,Finland,1,55
7,Finland,5,17
7,Finland,5,50
7,Finland,5,38
7,Finland,5,30
7,Finland,4,74
7,Finland,4,94
7,Finland,5,32
7,Finland,1,74
7,Finland,4,30
7,Finland,5,45
7,Finland,1,47
7,Finland,1,24
7,Finland,5,86
7,Finland,5,40
7,Finland,5,74
7,Finland,5,66
7,Finland,3,86
7,Finland,5,29
7,Finland,5,63
7,Finland,2,59
7,Finland,4,22
7,Finland,5,31
7,Finland,4,72
7,Finland,4,95
7,Finland,4,90
7,Finland,3,91
7,Finland,4,71
7,Finland,5,66
7,Finland,4,27
7,Finland,3,56
7,Finland,5,11
7,Finland,3,91
7,Finland,3,18
7,Finland,5,62
7,Finland,5,64
7,Finland,2,53
7,Finland,1,20
7,Finland,1,100
7,Finland,5,99
7,Finland,5,86
7,Finland,4,63
7,Finland,3,86
7,Finland,4,16
7,Finland,5,10
7,Finland,5,26
7,Finland,3,15
7,Finland,5,90
7,Finland,5,73
7,Finland,5,90
7,Finland,5,93
7,Finland,4,93
7,Finland,5,92
7,Finland,5,16
7,Finland,5,21
7,Finland,5,12
7,Finland,5,62
7,Finland,4,71
7,Finland,5,93
7,Finland,1,62
7,Finland,4,24
7,Finland,5,64
7,Finland,4,64
7,Finland,5,29
7,Finland,5,79
7,Finland,4,86
7,Finland,4,45
7,Finland,5,49
7,Finland,5,27
7,Finland,5,46
7,Finland,1,31
7,Finland,4,38
7,Finland,3,71
7,Finland,3,14
7,Finland,1,62
7,Finland,5,81
7,Finland,4,95
7,Finland,5,14
7,Finland,3,87
7,Finland,4,11
7,Finland,4,29
7,Finland,3,79
7,Finland,5,22
7,Finland,3,55
7,Finland,5,96
7,Finland,5,27
7,Finland,1,23
7,Finland,4,67
7,Finland,5,98
7,Finland,2,44
7,Finland,5,55
7,Finland,1,34
7,Finland,1,33
7,Finland,3,46
7,Finland,2,34
7,Finland,3,21
7,Finland,5,13
7,Finland,3,66
7,Finland,4,94
7,Finland,5,35
7,Finland,4,26
7,Finland,5,45
7,Finland,4,31
7,Finland,5,91
7,Finland,5,73
7,Finland,5,93
7,Finland,1,57
7,Finland,5,66
7,Finland,4,13
7,Finland,4,99
7,Finland,5,55
7,Finland,4,27
7,Finland,4,99
7,Finland,5,66
7,Finland,5,13
7,Finland,1,78
7,Finland,4,19
7,Finland,5,18
7,Finland,4,69
7,Finland,1,100
7,Finland,1,38
7,Finland,4,45
7,Finland,5,71
7,Finland,1,69
7,Finland,4,60
7,Finland,5,85
7,Finland,5,36
7,Finland,4,75
7,Finland,3,54
7,Finland,5,34
7,Finland,4,42
7,Finland,5,49
7,Finland,2,84
7,Finland,4,70
7,Finland,2,92
7,Finland,4,24
7,Finland,5,21
7,Finland,5,63
7,Finland,4,79
7,Finland,5,42
7,Finland,1,91
7,Finland,4,38
7,Finland,4,95
7,Finland,5,78
7,Finland,2,97
7,Finland,1,34
7,Finland,1,59
7,Finland,2,85
7,Finland,4,33
7,Finland,5,65
7,Finland,5,52
7,Finland,5,26
7,Finland,1,26
7,Finland,4,14
7,Finland,5,15
7,Finland,4,86
7,Finland,4,33
7,Finland,1,89
7,Finland,4,10
7,Finland,5,18
7,Finland,1,66
7,Finland,5,35
7,Finland,5,52
7,Finland,4,40
7,Finland,5,32
7,Finland,5,43
7,Finland,3,89
7,Finland,2,69
7,Finland,4,32
7,Finland,4,74
7,Finland,5,34
7,Finland,2,51
7,Finland,4,90
7,Finland,5,85
7,Finland,3,25
7,Finland,1,90
7,Finland,2,42
7,Finland,5,84
7,Finland,4,91
7,Finland,4,79
7,Finland,2,35
7,Finland,2,67
7,Finland,5,23
7,Finland,1,61
7,Finland,2,45
7,Finland,4,11
7,Finland,4,76
7,Finland,5,25
7,Finland,5,14
7,Finland,4,81
7,Finland,2,43
7,Finland,5,32
7,Finland,4,95
7,Finland,3,28
7,Finland,5,16
7,Finland,1,53
7,Finland,5,69
7,Finland,1,90
7,Finland,4,41
7,Finland,5,30
7,Finland,5,78
7,Finland,4,19
7,Finland,1,82
7,Finland,5,30
7,Finland,3,13
7,Finland,5,77
7,Finland,4,94
7,Finland,5,26
7,Finland,1,87
7,Finland,5,56
7,Finland,4,56
7,Finland,5,45
7,Finland,5,86
7,Finland,3,84
7,Finland,5,45
7,Finland,5,98
7,Finland,5,64
7,Finland,4,13
7,Finland,4,99
7,Finland,5,93
7,Finland,4,61
7,Finland,5,37
7,Finland,2,15
7,Finland,1,89
7,Finland,5,24
7,Finland,5,46
7,Finland,4,56
7,Finland,5,71
7,Finland,5,37
7,Finland,3,22
7,Finland,4,71
7,Finland,5,49
7,Finland,5,62
7,Finland,1,20
7,Finland,4,20
7,Finland,3,56
7,Finland,4,39
7,Finland,5,54
7,Finland,5,20
7,Finland,4,39
7,Finland,3,99
7,Finland,5,33
7,Finland,3,21
7,Finland,4,65
7,Finland,3,85
7,Finland,4,77
7,Finland,4,84
7,Finland,1,11
7,Finland,5,87
7,Finland,5,64
7,Finland,1,60
7,Finland,5,82
7,Finland,1,79
7,Finland,4,25
7,Finland,5,39
7,Finland,5,76
7,Finland,5,100
7,Finland,2,84
7,Finland,5,78
7,Finland,5,77
7,Finland,1,37
7,Finland,3,14
7,Finland,5,94
7,Finland,5,91
7,Finland,4,81
7,Finland,2,80
7,Finland,1,43
7,Finland,5,21
7,Finland,4,36
7,Finland,1,60
7,Finland,5,42
7,Finland,5,12
7,Finland,5,38
7,Finland,5,83
7,Finland,2,18
7,Finland,1,95
7,Finland,2,25
7,Finland,5,83
7,Finland,5,99
7,Finland,4,34
7,Finland,4,57
7,Finland,5,12
7,Finland,4,93
7,Finland,5,29
7,Finland,4,66
7,Finland,5,82
7,Finland,4,17
7,Finland,4,25
7,Finland,3,49
7,Finland,1,56
7,Finland,3,76
7,Finland,5,93
7,Finland,5,47
7,Finland,1,31
7,Finland,1,50
7,Finland,4,65
7,Finland,1,76
7,Finland,4,100
7,Finland,5,27
7,Finland,1,80
7,Finland,4,44
7,Finland,4,23
7,Finland,4,70
7,Finland,4,33
7,Finland,4,54
7,Finland,4,14
7,Finland,5,41
7,Finland,5,40
7,Finland,5,56
7,Finland,2,45
7,Finland,4,67
7,Finland,5,52
7,Finland,4,84
7,Finland,5,45
7,Finland,5,96
7,Finland,4,32
7,Finland,4,25
7,Finland,3,12
7,Finland,2,71
7,Finland,5,23
7,Finland,1,68
7,Finland,5,35
7,Finland,1,70
7,Finland,5,61
7,Finland,1,70
7,Finland,4,75
7,Finland,3,50
7,Finland,5,43
7,Finland,5,76
7,Finland,1,10
7,Finland,4,86
7,Finland,4,35
7,Finland,5,48
7,Finland,5,90
7,Finland,4,69
7,Finland,4,18
7,Finland,2,25
7,Finland,5,60
7,Finland,5,65
7,Finland,2,60
7,Finland,5,67
7,Finland,4,40
7,Finland,1,50
7,Finland,1,18
7,Finland,5,90
7,Finland,3,46
7,Finland,4,23
7,Finland,5,97
7,Finland,3,82
7,Finland,5,91
7,Finland,5,100
7,Finland,5,72
7,Finland,1,25
7,Finland,1,49
7,Finland,3,51
7,Finland,5,37
7,Finland,2,48
7,Finland,2,49
7,Finland,2,15
7,Finland,4,83
7,Finland,5,84
7,Finland,4,39
7,Finland,4,13
7,Finland,4,100
7,Finland,5,49
7,Finland,5,55
7,Finland,4,70
7,Finland,4,92
7,Finland,4,58
7,Finland,5,85
7,Finland,5,66
7,Finland,5,84
7,Finland,5,60
7,Finland,5,46
7,Finland,5,61
7,Finland,5,85
7,Finland,5,43
7,Finland,4,78
7,Finland,2,74
7,Finland,5,53
7,Finland,4,32
7,Finland,5,80
7,Finland,3,64
7,Finland,5,80
7,Finland,4,29
7,Finland,5,15
7,Finland,5,78
7,Finland,4,18
7,Finland,4,86
7,Finland,4,15
7,Finland,4,71
7,Finland,5,57
7,Finland,5,65
7,Finland,4,20
7,Finland,1,58
7,Finland,5,82
7,Finland,5,84
7,Finland,5,38
7,Finland,1,95
7,Finland,5,31
7,Finland,4,73
7,Finland,5,32
7,Finland,5,84
7,Finland,3,74
7,Finland,1,70
7,Finland,4,83
7,Finland,5,63
7,Finland,4,39
7,Finland,4,48
7,Finland,3,23
7,Finland,1,75
7,Finland,3,41
7,Finland,5,91
7,Finland,4,94
7,Finland,1,15
7,Finland,5,70
7,Finland,5,77
7,Finland,2,13
7,Finland,2,81
7,Finland,1,94
7,Finland,2,25
7,Finland,1,51
7,Finland,4,17
7,Finland,4,42
7,Finland,4,40
7,Finland,5,94
7,Finland,5,87
7,Finland,5,60
7,Finland,4,94
7,Finland,1,35
7,Finland,5,14
7,Finland,2,68
7,Finland,1,43
7,Finland,3,17
7,Finland,2,94
7,Finland,1,59
7,Finland,4,45
7,Finland,1,31
7,Finland,5,52
7,Finland,5,19
7,Finland,1,64
7,Finland,1,37
7,Finland,5,88
7,Finland,1,42
7,Finland,5,27
7,Finland,4,78
7,Finland,1,50
7,Finland,5,21
7,Finland,2,55
7,Finland,5,75
7,Finland,4,27
7,Finland,5,26
7,Finland,2,12
7,Finland,5,70
7,Finland,5,30
7,Finland,1,67
7,Finland,4,29
7,Finland,4,47
7,Finland,1,51
7,Finland,4,22
7,Finland,4,41
